# lB = 53.4
# phi_P = -3.
# I1 = 1.
# I2 = 0.85
# e1 = 72.
# e2 = 62.
# k1 = 0.10594846909174536
# k2 = 0.10526271127720371
# dx = 0.5
# dz = 0.5
# L = 100.
# M = 200
# N = 200
# r s phi(r,s)
-197 152 0.6788424425067678
-197 153 0.6616286881527504
-197 154 0.6434774346496439
-197 155 0.6243383899083104
-197 156 0.6041585249601226
-197 157 0.5828819270297285
-197 158 0.560449644617653
-197 159 0.5367995241635221
-197 160 0.5118660378373331
-197 161 0.4855801019816552
-197 162 0.45786888570169415
-197 163 0.42865560907290123
-197 164 0.3978593304070147
-197 165 0.36539472198709977
-197 166 0.3311718336502424
-197 167 0.2950958435628238
-197 168 0.2570667954978774
-197 169 0.21697932188658964
-197 170 0.17472235187659402
-197 171 0.13017880358820436
-197 172 0.08322525971588354
-197 173 0.0337316255761797
-197 174 -0.01843923134536127
-197 175 -0.07343186134697599
-197 176 -0.1313986330159055
-197 177 -0.1925001553957593
-197 178 -0.2569057229856704
-197 179 -0.3247937848042651
-197 180 -0.39635243881801313
-197 181 -0.4717799531039382
-197 182 -0.5512853151906204
-197 183 -0.6350888110995669
-197 184 -0.7234226356913329
-197 185 -0.8165315360074059
-197 186 -0.9146734893904477
-197 187 -1.0181204182616885
-197 188 -1.1271589435359326
-197 189 -1.242091178761697
-197 190 -1.363235567186728
-197 191 -1.4909277640682472
-197 192 -1.625521566672442
-197 193 -1.767389894540061
-197 194 -1.9169258227340293
-197 195 -2.074543670931952
-197 196 -2.2406801513811025
-197 197 -2.4157955788964
-197 198 -2.600375146254092
-197 199 -2.794930268514679
-197 200 -3.
-196 0 -3.
-196 1 -2.7949302800370113
-196 2 -2.600375169295133
-196 3 -2.415795613448903
-196 4 -2.240680197434204
-196 5 -2.0745437284711814
-196 6 -1.9169258917413174
-196 7 -1.7673899749937547
-196 8 -1.6255216585473198
-196 9 -1.4909278673355375
-196 10 -1.3632356818141307
-196 11 -1.242091304713407
-196 12 -1.127159080772666
-196 13 -1.0181205667407107
-196 14 -0.9146736490656044
-196 15 -0.816531706829157
-196 16 -0.7234228176067868
-196 17 -0.6350890040525192
-196 18 -0.5512855191215928
-196 19 -0.47178016795022093
-196 20 -0.3963526645137083
-196 21 -0.3247940212803327
-196 22 -0.2569059701699754
-196 23 -0.19250041321312114
-196 24 -0.13139890138814883
-196 25 -0.07343214019298296
-196 26 -0.018439520581125517
-196 27 0.033731326037497913
-196 28 0.08322494996390083
-196 29 0.13017848371525653
-196 30 0.17472202197767742
-196 31 0.21697898205930136
-196 32 0.2570664458423547
-196 33 0.29509548418168274
-196 34 0.33117146464851566
-196 35 0.36539434347217437
-196 36 0.3978589424885684
-196 37 0.4286552118628393
-196 38 0.4578684793140856
-196 39 0.48557968653266864
-196 40 0.5118656134451727
-196 41 0.5367990909483636
-196 42 0.56044920270158
-196 43 0.5828814765366679
